commodity,country,quantity
"Oilseed, Cottonseed",India,0.0
"Oilseed, Cottonseed",Indonesia,0.0
"Oilseed, Cottonseed",Iran,65.0
"Oilseed, Cottonseed",Ireland,3.0
"Oilseed, Cottonseed",Italy,302.0
"Oilseed, Cottonseed",Japan,7248.0
"Oilseed, Cottonseed",Kazakhstan,147.0
"Oilseed, Cottonseed","Korea, South",2247.0
"Oilseed, Cottonseed",Kyrgyzstan,359.0
"Oilseed, Cottonseed",Madagascar,0.0
"Oilseed, Cottonseed",Mali,239.0
"Oilseed, Cottonseed",Mexico,5377.0
"Oilseed, Cottonseed",Mozambique,0.0
"Oilseed, Cottonseed",Nigeria,106.0
"Oilseed, Cottonseed",Pakistan,5.0
"Oilseed, Cottonseed",Paraguay,35.0
"Oilseed, Cottonseed",Poland,9.0
"Oilseed, Cottonseed",Russia,2.0
"Oilseed, Cottonseed",Saudi Arabia,961.0
"Oilseed, Cottonseed",South Africa,1224.0
"Oilseed, Cottonseed",Spain,67.0
"Oilseed, Cottonseed",Sudan,2.0
"Oilseed, Cottonseed",Syria,0.0
"Oilseed, Cottonseed",Tajikistan,160.0
"Oilseed, Cottonseed",Tanzania,0.0
"Oilseed, Cottonseed",Togo,17.0
"Oilseed, Cottonseed",Turkey,1510.0
"Oilseed, Cottonseed",Turkmenistan,275.0
"Oilseed, Cottonseed",Uganda,0.0
"Oilseed, Cottonseed",Union of Soviet Socialist Repu,4.0
"Oilseed, Cottonseed",United Kingdom,3.0
"Oilseed, Cottonseed",United States,1864.0
"Oilseed, Cottonseed",Uzbekistan,1185.0
"Oilseed, Cottonseed",Yemen (Aden),0.0
"Oilseed, Cottonseed",Yemen (Sanaa),0.0
"Oilseed, Cottonseed",Zimbabwe,10.0
"Oilseed, Palm Kernel",Belgium-Luxembourg,96.0
"Oilseed, Palm Kernel",Benin,0.0
"Oilseed, Palm Kernel",Brazil,0.0
"Oilseed, Palm Kernel",Cameroon,0.0
"Oilseed, Palm Kernel",Colombia,2.0
"Oilseed, Palm Kernel",Congo (Kinshasa),0.0
"Oilseed, Palm Kernel",Costa Rica,68.0
"Oilseed, Palm Kernel",Cote d'Ivoire,0.0
"Oilseed, Palm Kernel",Denmark,398.0
"Oilseed, Palm Kernel",Dominican Republic,0.0
"Oilseed, Palm Kernel",EU-15,185.0
"Oilseed, Palm Kernel",EU-25,0.0
"Oilseed, Palm Kernel",Ecuador,6.0
"Oilseed, Palm Kernel",European Union,341.0
"Oilseed, Palm Kernel",France,470.0
"Oilseed, Palm Kernel","Germany, Federal Republic of",960.0
"Oilseed, Palm Kernel",Ghana,0.0
"Oilseed, Palm Kernel",Greece,57.0
"Oilseed, Palm Kernel",Guatemala,0.0
"Oilseed, Palm Kernel",Guinea,0.0
"Oilseed, Palm Kernel",Guinea-Bissau,0.0
"Oilseed, Palm Kernel",Honduras,0.0
"Oilseed, Palm Kernel",India,0.0
"Oilseed, Palm Kernel",Indonesia,10.0
"Oilseed, Palm Kernel",Ireland,29.0
"Oilseed, Palm Kernel",Italy,20.0
"Oilseed, Palm Kernel",Liberia,0.0
"Oilseed, Palm Kernel",Malaysia,495.0
"Oilseed, Palm Kernel",Nigeria,105.0
"Oilseed, Palm Kernel",Papua New Guinea,0.0
"Oilseed, Palm Kernel",Paraguay,0.0
"Oilseed, Palm Kernel",Philippines,3.0
"Oilseed, Palm Kernel",Portugal,308.0
"Oilseed, Palm Kernel",Sao Tome and Principe,0.0
"Oilseed, Palm Kernel",Sierra Leone,0.0
"Oilseed, Palm Kernel",Singapore,104.0
"Oilseed, Palm Kernel",Solomon Islands,0.0
"Oilseed, Palm Kernel",Spain,12.0
"Oilseed, Palm Kernel",Switzerland,115.0
"Oilseed, Palm Kernel",Thailand,0.0
"Oilseed, Palm Kernel",Togo,0.0
"Oilseed, Palm Kernel",Union of Soviet Socialist Repu,57.0
"Oilseed, Palm Kernel",United Kingdom,1798.0
"Oilseed, Peanut",Argentina,0.0
"Oilseed, Peanut",Australia,463.0
"Oilseed, Peanut",Austria,36.0
"Oilseed, Peanut",Bangladesh,0.0
"Oilseed, Peanut",Belgium-Luxembourg,119.0
"Oilseed, Peanut",Benin,0.0
"Oilseed, Peanut",Brazil,215.0
"Oilseed, Peanut",Burkina,0.0
"Oilseed, Peanut",Burma,0.0
"Oilseed, Peanut",Cameroon,0.0
"Oilseed, Peanut",Canada,4431.0
"Oilseed, Peanut",Central African Republic,0.0
"Oilseed, Peanut",Chad,0.0
"Oilseed, Peanut",China,317.0
"Oilseed, Peanut",Congo (Kinshasa),0.0
"Oilseed, Peanut",Cote d'Ivoire,41.0
"Oilseed, Peanut",EU-15,4307.0
"Oilseed, Peanut",EU-25,0.0
"Oilseed, Peanut",Egypt,183.0
"Oilseed, Peanut",European Union,11691.0
"Oilseed, Peanut",Former Czechoslovakia,117.0
"Oilseed, Peanut",France,2977.0
"Oilseed, Peanut","Gambia, The",159.0
"Oilseed, Peanut","Germany, Federal Republic of",1733.0
"Oilseed, Peanut",Ghana,6.0
"Oilseed, Peanut",Guinea,0.0
"Oilseed, Peanut",Hong Kong,1289.0
"Oilseed, Peanut",India,5.0
"Oilseed, Peanut",Indonesia,5566.0
"Oilseed, Peanut",Italy,1220.0
"Oilseed, Peanut",Japan,4973.0
"Oilseed, Peanut","Korea, South",1066.0
"Oilseed, Peanut",Malawi,0.0
"Oilseed, Peanut",Malaysia,1417.0
"Oilseed, Peanut",Mali,0.0
"Oilseed, Peanut",Mexico,2669.0
"Oilseed, Peanut",Morocco,37.0
"Oilseed, Peanut",Mozambique,21.0
"Oilseed, Peanut",Netherlands,2281.0
"Oilseed, Peanut",Nicaragua,9.0
"Oilseed, Peanut",Niger,0.0
"Oilseed, Peanut",Nigeria,227.0
"Oilseed, Peanut",Norway,239.0
"Oilseed, Peanut",Pakistan,190.0
"Oilseed, Peanut",Philippines,1568.0
"Oilseed, Peanut",Portugal,771.0
"Oilseed, Peanut",Russia,2498.0
"Oilseed, Peanut",Senegal,354.0
"Oilseed, Peanut",Singapore,1790.0
"Oilseed, Peanut",South Africa,622.0
"Oilseed, Peanut",Spain,561.0
"Oilseed, Peanut",Sudan,0.0
"Oilseed, Peanut",Sweden,50.0
"Oilseed, Peanut",Switzerland,938.0
"Oilseed, Peanut",Taiwan,116.0
"Oilseed, Peanut",Tanzania,0.0
"Oilseed, Peanut",Thailand,978.0
"Oilseed, Peanut",Togo,0.0
"Oilseed, Peanut",Turkey,176.0
"Oilseed, Peanut",Uganda,0.0
"Oilseed, Peanut",Union of Soviet Socialist Repu,785.0
"Oilseed, Peanut",United Kingdom,2405.0
"Oilseed, Peanut",United States,1257.0
"Oilseed, Peanut",Vietnam,1177.0
"Oilseed, Peanut",Zambia,0.0
"Oilseed, Peanut",Zimbabwe,54.0
"Oilseed, Rapeseed",Algeria,1285.0
"Oilseed, Rapeseed",Argentina,0.0
"Oilseed, Rapeseed",Australia,134.0
"Oilseed, Rapeseed",Austria,4.0
"Oilseed, Rapeseed",Bangladesh,4405.0
"Oilseed, Rapeseed",Belarus,16.0
"Oilseed, Rapeseed",Belgium-Luxembourg,4181.0
"Oilseed, Rapeseed",Canada,3349.0
"Oilseed, Rapeseed",Chile,12.0
"Oilseed, Rapeseed",China,34120.0
"Oilseed, Rapeseed",Czech Republic,43.0
"Oilseed, Rapeseed",Denmark,51.0
"Oilseed, Rapeseed",EU-15,5689.0
"Oilseed, Rapeseed",EU-25,0.0
"Oilseed, Rapeseed",Ethiopia,2.0
"Oilseed, Rapeseed",European Union,24186.0
"Oilseed, Rapeseed",Finland,77.0
"Oilseed, Rapeseed",Former Czechoslovakia,334.0
"Oilseed, Rapeseed",France,1428.0
"Oilseed, Rapeseed",German Democratic Republic,41.0
"Oilseed, Rapeseed","Germany, Federal Republic of",12883.0
"Oilseed, Rapeseed",Hungary,89.0
"Oilseed, Rapeseed",India,594.0
"Oilseed, Rapeseed",Ireland,39.0
"Oilseed, Rapeseed",Italy,2576.0
"Oilseed, Rapeseed",Japan,77399.0
"Oilseed, Rapeseed",Kazakhstan,3.0
"Oilseed, Rapeseed","Korea, South",315.0
"Oilseed, Rapeseed",Lithuania,33.0
"Oilseed, Rapeseed",Mexico,24806.0
"Oilseed, Rapeseed",Morocco,569.0
"Oilseed, Rapeseed",Netherlands,3912.0
"Oilseed, Rapeseed",Nigeria,2.0
"Oilseed, Rapeseed",Norway,407.0
"Oilseed, Rapeseed",Pakistan,11072.0
"Oilseed, Rapeseed",Paraguay,0.0
"Oilseed, Rapeseed",Poland,592.0
"Oilseed, Rapeseed",Romania,4.0
"Oilseed, Rapeseed",Russia,33.0
"Oilseed, Rapeseed",Slovakia,103.0
"Oilseed, Rapeseed",Spain,47.0
"Oilseed, Rapeseed",Sweden,33.0
"Oilseed, Rapeseed",Switzerland,136.0
"Oilseed, Rapeseed",Taiwan,99.0
"Oilseed, Rapeseed",Turkey,2101.0
"Oilseed, Rapeseed",Ukraine,35.0
"Oilseed, Rapeseed",Union of Soviet Socialist Repu,305.0
"Oilseed, Rapeseed",United Arab Emirates,5993.0
"Oilseed, Rapeseed",United Kingdom,2787.0
"Oilseed, Rapeseed",United States,10224.0
"Oilseed, Soybean",Argentina,11740.0
"Oilseed, Soybean",Australia,1155.0
"Oilseed, Soybean",Austria,31.0
"Oilseed, Soybean",Bangladesh,2796.0
"Oilseed, Soybean",Barbados,423.0
"Oilseed, Soybean",Belgium-Luxembourg,23157.0
"Oilseed, Soybean",Bolivia,1810.0
"Oilseed, Soybean",Bosnia and Herzegovina,317.0
"Oilseed, Soybean",Brazil,23246.0
"Oilseed, Soybean",Burma,0.0
"Oilseed, Soybean",Canada,16725.0
"Oilseed, Soybean",Chile,2021.0
"Oilseed, Soybean",China,614663.0
"Oilseed, Soybean",Colombia,8541.0
"Oilseed, Soybean",Costa Rica,5055.0
"Oilseed, Soybean",Cote d'Ivoire,0.0
"Oilseed, Soybean",Croatia,447.0
"Oilseed, Soybean",Cuba,2263.0
"Oilseed, Soybean",Denmark,8193.0
"Oilseed, Soybean",Dominican Republic,672.0
"Oilseed, Soybean",EU-15,116703.0
"Oilseed, Soybean",EU-25,0.0
"Oilseed, Soybean",Ecuador,264.0
"Oilseed, Soybean",Egypt,18650.0
"Oilseed, Soybean",Estonia,196.0
"Oilseed, Soybean",European Union,229990.0
"Oilseed, Soybean",Finland,2647.0
"Oilseed, Soybean",Former Czechoslovakia,573.0
"Oilseed, Soybean",Former Yugoslavia,3238.0
"Oilseed, Soybean",France,13182.0
"Oilseed, Soybean",German Democratic Republic,405.0
"Oilseed, Soybean","Germany, Federal Republic of",74634.0
"Oilseed, Soybean",Greece,3515.0
"Oilseed, Soybean",Guatemala,188.0
"Oilseed, Soybean",Guyana,8.0
"Oilseed, Soybean",Haiti,292.0
"Oilseed, Soybean",Honduras,99.0
"Oilseed, Soybean",Hungary,272.0
"Oilseed, Soybean",India,120.0
"Oilseed, Soybean",Indonesia,34945.0
"Oilseed, Soybean",Iran,10843.0
"Oilseed, Soybean",Iraq,138.0
"Oilseed, Soybean",Ireland,97.0
"Oilseed, Soybean",Israel,21072.0
"Oilseed, Soybean",Italy,27862.0
"Oilseed, Soybean",Jamaica,1157.0
"Oilseed, Soybean",Japan,202478.0
"Oilseed, Soybean","Korea, North",1379.0
"Oilseed, Soybean","Korea, South",42564.0
"Oilseed, Soybean",Macedonia,6.0
"Oilseed, Soybean",Malaysia,17132.0
"Oilseed, Soybean",Mexico,97599.0
"Oilseed, Soybean",Morocco,5399.0
"Oilseed, Soybean",Netherlands,58809.0
"Oilseed, Soybean",Nicaragua,97.0
"Oilseed, Soybean",Nigeria,219.0
"Oilseed, Soybean",Norway,15439.0
"Oilseed, Soybean",Pakistan,855.0
"Oilseed, Soybean",Panama,192.0
"Oilseed, Soybean",Paraguay,2904.0
"Oilseed, Soybean",Peru,1916.0
"Oilseed, Soybean",Philippines,4177.0
"Oilseed, Soybean",Poland,2580.0
"Oilseed, Soybean",Portugal,9707.0
"Oilseed, Soybean",Romania,5205.0
"Oilseed, Soybean",Russia,10025.0
"Oilseed, Soybean",Serbia,195.0
"Oilseed, Soybean",Serbia and Montenegro,117.0
"Oilseed, Soybean",Singapore,1921.0
"Oilseed, Soybean",South Africa,1524.0
"Oilseed, Soybean",Spain,51020.0
"Oilseed, Soybean",Sweden,93.0
"Oilseed, Soybean",Switzerland,2644.0
"Oilseed, Soybean",Syria,3644.0
"Oilseed, Soybean",Taiwan,86163.0
"Oilseed, Soybean",Thailand,29380.0
"Oilseed, Soybean",Trinidad and Tobago,1607.0
"Oilseed, Soybean",Tunisia,18.0
"Oilseed, Soybean",Turkey,18401.0
"Oilseed, Soybean",Uganda,0.0
"Oilseed, Soybean",Ukraine,1173.0
"Oilseed, Soybean",Union of Soviet Socialist Repu,18285.0
"Oilseed, Soybean",United Arab Emirates,1977.0
"Oilseed, Soybean",United Kingdom,18394.0
"Oilseed, Soybean",United States,8136.0
"Oilseed, Soybean",Uruguay,126.0
"Oilseed, Soybean",Uzbekistan,825.0
"Oilseed, Soybean",Venezuela,5403.0
"Oilseed, Soybean",Vietnam,7444.0
"Oilseed, Soybean",Zambia,1.0
"Oilseed, Soybean",Zimbabwe,233.0
"Oilseed, Soybean (Local)",Argentina,11012.0
"Oilseed, Soybean (Local)",Brazil,17385.0
"Oilseed, Sunflowerseed",Argentina,427.0
"Oilseed, Sunflowerseed",Armenia,25.0
"Oilseed, Sunflowerseed",Australia,54.0
"Oilseed, Sunflowerseed",Austria,130.0
"Oilseed, Sunflowerseed",Azerbaijan,25.0
"Oilseed, Sunflowerseed",Belarus,515.0
"Oilseed, Sunflowerseed",Belgium-Luxembourg,2125.0
"Oilseed, Sunflowerseed",Bolivia,11.0
"Oilseed, Sunflowerseed",Bosnia and Herzegovina,0.0
"Oilseed, Sunflowerseed",Brazil,94.0
"Oilseed, Sunflowerseed",Bulgaria,279.0
"Oilseed, Sunflowerseed",Burma,20.0
"Oilseed, Sunflowerseed",Canada,671.0
"Oilseed, Sunflowerseed",China,186.0
"Oilseed, Sunflowerseed",Croatia,35.0
"Oilseed, Sunflowerseed",Czech Republic,116.0
"Oilseed, Sunflowerseed",Denmark,40.0
"Oilseed, Sunflowerseed",EU-15,14356.0
"Oilseed, Sunflowerseed",EU-25,0.0
"Oilseed, Sunflowerseed",Egypt,449.0
"Oilseed, Sunflowerseed",European Union,9883.0
"Oilseed, Sunflowerseed",Finland,67.0
"Oilseed, Sunflowerseed",Former Czechoslovakia,795.0
"Oilseed, Sunflowerseed",Former Yugoslavia,239.0
"Oilseed, Sunflowerseed",France,868.0
"Oilseed, Sunflowerseed",German Democratic Republic,727.0
"Oilseed, Sunflowerseed","Germany, Federal Republic of",8041.0
"Oilseed, Sunflowerseed",Greece,55.0
"Oilseed, Sunflowerseed",Hungary,326.0
"Oilseed, Sunflowerseed",India,6.0
"Oilseed, Sunflowerseed",Iran,412.0
"Oilseed, Sunflowerseed",Israel,296.0
"Oilseed, Sunflowerseed",Italy,1514.0
"Oilseed, Sunflowerseed",Kazakhstan,544.0
"Oilseed, Sunflowerseed","Korea, South",1.0
"Oilseed, Sunflowerseed",Lebanon,0.0
"Oilseed, Sunflowerseed",Macedonia,31.0
"Oilseed, Sunflowerseed",Mexico,5701.0
"Oilseed, Sunflowerseed",Moldova,383.0
"Oilseed, Sunflowerseed",Morocco,985.0
"Oilseed, Sunflowerseed",Netherlands,3745.0
"Oilseed, Sunflowerseed",Pakistan,1494.0
"Oilseed, Sunflowerseed",Paraguay,47.0
"Oilseed, Sunflowerseed",Poland,100.0
"Oilseed, Sunflowerseed",Portugal,3346.0
"Oilseed, Sunflowerseed",Romania,110.0
"Oilseed, Sunflowerseed",Russia,473.0
"Oilseed, Sunflowerseed",Serbia,200.0
"Oilseed, Sunflowerseed",Serbia and Montenegro,22.0
"Oilseed, Sunflowerseed",Slovakia,1.0
"Oilseed, Sunflowerseed",South Africa,662.0
"Oilseed, Sunflowerseed",Spain,422.0
"Oilseed, Sunflowerseed",Sweden,111.0
"Oilseed, Sunflowerseed",Switzerland,548.0
"Oilseed, Sunflowerseed",Turkey,11301.0
"Oilseed, Sunflowerseed",Ukraine,171.0
"Oilseed, Sunflowerseed",Union of Soviet Socialist Repu,19.0
"Oilseed, Sunflowerseed",United Kingdom,998.0
"Oilseed, Sunflowerseed",United States,1635.0
"Oilseed, Sunflowerseed",Uruguay,7.0
Orange Juice,Argentina,31946.0
Orange Juice,Australia,866938.0
Orange Juice,Brazil,0.0
Orange Juice,Canada,1584257.0
Orange Juice,China,774027.0
Orange Juice,European Union,11683428.0
Orange Juice,Germany,707780.0
Orange Juice,"Germany, Federal Republic of",943214.0
Orange Juice,Greece,122850.0
Orange Juice,Israel,790163.0
Orange Juice,Italy,141569.0
Orange Juice,Japan,2184895.0
Orange Juice,"Korea, North",0.0
Orange Juice,"Korea, South",877062.0
Orange Juice,Mexico,22465.0
Orange Juice,Morocco,36064.0
Orange Juice,Netherlands,814898.0
Orange Juice,Russia,659000.0
Orange Juice,South Africa,12568.0
Orange Juice,Spain,343700.0
Orange Juice,Sweden,141475.0
Orange Juice,Switzerland,0.0
Orange Juice,Turkey,111304.0
Orange Juice,United States,7330447.0
"Oranges, Fresh",Algeria,0.0
"Oranges, Fresh",Argentina,40.0
"Oranges, Fresh",Australia,417.0
"Oranges, Fresh",Brazil,88.0
"Oranges, Fresh",Canada,2821.0
"Oranges, Fresh",Chile,23.0
"Oranges, Fresh",China,1140.0
"Oranges, Fresh",Costa Rica,593.0
"Oranges, Fresh",Croatia,0.0
"Oranges, Fresh",Cuba,0.0
"Oranges, Fresh",Cyprus,0.0
"Oranges, Fresh",Egypt,0.0
"Oranges, Fresh",European Union,12319.0
"Oranges, Fresh",Gaza Strip,0.0
"Oranges, Fresh","Germany, Federal Republic of",0.0
"Oranges, Fresh",Greece,45.0
"Oranges, Fresh",Guatemala,597.0
"Oranges, Fresh",Hong Kong,2666.0
"Oranges, Fresh",Iran,0.0
"Oranges, Fresh",Iraq,1092.0
"Oranges, Fresh",Israel,428.0
"Oranges, Fresh",Italy,414.0
"Oranges, Fresh",Japan,4225.0
"Oranges, Fresh","Korea, South",1701.0
"Oranges, Fresh",Lebanon,0.0
"Oranges, Fresh",Malaysia,1237.0
"Oranges, Fresh",Mexico,486.0
"Oranges, Fresh",Morocco,0.0
"Oranges, Fresh",Mozambique,523.0
"Oranges, Fresh",Netherlands,4197.0
"Oranges, Fresh",Norway,512.0
"Oranges, Fresh",Russia,6404.0
"Oranges, Fresh",Saudi Arabia,3169.0
"Oranges, Fresh",Serbia,0.0
"Oranges, Fresh",Singapore,596.0
"Oranges, Fresh",South Africa,102.0
"Oranges, Fresh",Spain,594.0
"Oranges, Fresh",Sweden,0.0
"Oranges, Fresh",Switzerland,879.0
"Oranges, Fresh",Tunisia,0.0
"Oranges, Fresh",Turkey,644.0
"Oranges, Fresh",Ukraine,1532.0
"Oranges, Fresh",United Arab Emirates,1820.0
"Oranges, Fresh",United States,2263.0
"Oranges, Fresh",Uruguay,0.0
"Oranges, Fresh",Vietnam,500.0
"Pears, Fresh",Argentina,12509.0
"Pears, Fresh",Australia,41837.0
"Pears, Fresh",Austria,420500.0
"Pears, Fresh",Belgium-Luxembourg,733263.0
"Pears, Fresh",Brazil,1913400.0
"Pears, Fresh",Bulgaria,993.0
"Pears, Fresh",Canada,2046444.0
"Pears, Fresh",Chile,1000.0
"Pears, Fresh",China,24092.0
"Pears, Fresh",Colombia,254700.0
"Pears, Fresh",Denmark,220358.0
"Pears, Fresh",Ecuador,108400.0
"Pears, Fresh",European Union,4119300.0
"Pears, Fresh",Former Yugoslavia,7136.0
"Pears, Fresh",France,1786600.0
"Pears, Fresh",German Democratic Republic,0.0
"Pears, Fresh",Germany,1954624.0
"Pears, Fresh","Germany, Federal Republic of",2515661.0
"Pears, Fresh",Greece,114911.0
"Pears, Fresh",Hong Kong,510700.0
"Pears, Fresh",Hungary,0.0
"Pears, Fresh",India,125100.0
"Pears, Fresh",Indonesia,1145400.0
"Pears, Fresh",Iran,121900.0
"Pears, Fresh",Italy,1521973.0
"Pears, Fresh",Japan,4067.0
"Pears, Fresh",Lebanon,0.0
"Pears, Fresh",Malaysia,633400.0
"Pears, Fresh",Mexico,1688123.0
"Pears, Fresh",Netherlands,1420841.0
"Pears, Fresh",New Zealand,55602.0
"Pears, Fresh",Norway,554619.0
"Pears, Fresh",Peru,133300.0
"Pears, Fresh",Philippines,155500.0
"Pears, Fresh",Russia,4954865.0
"Pears, Fresh",Saudi Arabia,168500.0
"Pears, Fresh",Singapore,323200.0
"Pears, Fresh",South Africa,1100.0
"Pears, Fresh",Spain,414100.0
"Pears, Fresh",Sweden,657070.0
"Pears, Fresh",Switzerland,236963.0
"Pears, Fresh",Taiwan,143400.0
"Pears, Fresh",Thailand,431200.0
"Pears, Fresh",Turkey,7577.0
"Pears, Fresh",United Arab Emirates,230600.0
"Pears, Fresh",United Kingdom,2122696.0
"Pears, Fresh",United States,2059774.0
"Pears, Fresh",Venezuela,111900.0
"Pears, Fresh",Vietnam,711700.0
"Pears, Fresh",Yugoslavia (>05/92),0.0
"Pistachios, Inshell Basis",Afghanistan,0.0
"Pistachios, Inshell Basis",Australia,40065.0
"Pistachios, Inshell Basis",Canada,130875.0
"Pistachios, Inshell Basis",China,592500.0
"Pistachios, Inshell Basis",Egypt,20075.0
"Pistachios, Inshell Basis",European Union,1050355.0
"Pistachios, Inshell Basis",Greece,24313.0
"Pistachios, Inshell Basis",Hong Kong,382925.0
"Pistachios, Inshell Basis",India,64950.0
"Pistachios, Inshell Basis",Iran,0.0
"Pistachios, Inshell Basis",Iraq,86625.0
"Pistachios, Inshell Basis",Israel,27200.0
"Pistachios, Inshell Basis",Italy,140735.0
"Pistachios, Inshell Basis",Japan,39275.0
"Pistachios, Inshell Basis",Jordan,4925.0
"Pistachios, Inshell Basis",Lebanon,34000.0
"Pistachios, Inshell Basis",Mexico,49925.0
"Pistachios, Inshell Basis",Pakistan,36225.0
"Pistachios, Inshell Basis",Russia,172725.0
"Pistachios, Inshell Basis",Saudi Arabia,0.0
"Pistachios, Inshell Basis",Syria,127249.0
"Pistachios, Inshell Basis",Taiwan,56425.0
"Pistachios, Inshell Basis",Turkey,85792.0
"Pistachios, Inshell Basis",Ukraine,38450.0
"Pistachios, Inshell Basis",United Arab Emirates,181750.0
"Pistachios, Inshell Basis",United States,67151.0
"Pistachios, Inshell Basis",Vietnam,0.0
"Poultry, Meat, Broiler",Albania,0.0
"Poultry, Meat, Broiler",Algeria,0.0
"Poultry, Meat, Broiler",Angola,2986.0
"Poultry, Meat, Broiler",Argentina,566.0
"Poultry, Meat, Broiler",Armenia,19.0
"Poultry, Meat, Broiler",Australia,55.0
"Poultry, Meat, Broiler",Austria,195.0
"Poultry, Meat, Broiler",Azerbaijan,651.0
"Poultry, Meat, Broiler","Bahamas, The",9.0
"Poultry, Meat, Broiler",Bahrain,454.0
"Poultry, Meat, Broiler",Barbados,25.0
"Poultry, Meat, Broiler",Belarus,286.0
"Poultry, Meat, Broiler",Belgium-Luxembourg,518.0
"Poultry, Meat, Broiler",Benin,1255.0
"Poultry, Meat, Broiler",Brazil,21.0
"Poultry, Meat, Broiler",Bulgaria,23.0
"Poultry, Meat, Broiler",Canada,2848.0
"Poultry, Meat, Broiler",Chile,612.0
"Poultry, Meat, Broiler",China,8910.0
"Poultry, Meat, Broiler",Colombia,489.0
"Poultry, Meat, Broiler",Congo (Brazzaville),851.0
"Poultry, Meat, Broiler",Congo (Kinshasa),739.0
"Poultry, Meat, Broiler",Costa Rica,0.0
"Poultry, Meat, Broiler",Cuba,2390.0
"Poultry, Meat, Broiler",Denmark,44.0
"Poultry, Meat, Broiler",Dominican Republic,9.0
"Poultry, Meat, Broiler",EU-15,338.0
"Poultry, Meat, Broiler",Egypt,709.0
"Poultry, Meat, Broiler",Estonia,0.0
"Poultry, Meat, Broiler",European Union,9563.0
"Poultry, Meat, Broiler",Finland,0.0
"Poultry, Meat, Broiler",Former Czechoslovakia,30.0
"Poultry, Meat, Broiler",Former Yugoslavia,5.0
"Poultry, Meat, Broiler",France,691.0
"Poultry, Meat, Broiler",Gabon,590.0
"Poultry, Meat, Broiler",Georgia,516.0
"Poultry, Meat, Broiler",German Democratic Republic,51.0
"Poultry, Meat, Broiler",Germany,1826.0
"Poultry, Meat, Broiler","Germany, Federal Republic of",4673.0
"Poultry, Meat, Broiler",Ghana,1368.0
"Poultry, Meat, Broiler",Greece,206.0
"Poultry, Meat, Broiler",Guatemala,1051.0
"Poultry, Meat, Broiler",Haiti,652.0
"Poultry, Meat, Broiler",Hong Kong,7906.0
"Poultry, Meat, Broiler",Hungary,9.0
"Poultry, Meat, Broiler",India,8.0
"Poultry, Meat, Broiler",Indonesia,42.0
"Poultry, Meat, Broiler",Iran,306.0
"Poultry, Meat, Broiler",Iraq,6008.0
"Poultry, Meat, Broiler",Ireland,139.0
"Poultry, Meat, Broiler",Israel,22.0
"Poultry, Meat, Broiler",Italy,443.0
"Poultry, Meat, Broiler",Jamaica,808.0
"Poultry, Meat, Broiler",Japan,18987.0
"Poultry, Meat, Broiler",Jordan,434.0
"Poultry, Meat, Broiler",Kazakhstan,1925.0
"Poultry, Meat, Broiler","Korea, South",1542.0
"Poultry, Meat, Broiler",Kuwait,1790.0
"Poultry, Meat, Broiler",Kyrgyzstan,0.0
"Poultry, Meat, Broiler",Latvia,0.0
"Poultry, Meat, Broiler",Lebanon,13.0
"Poultry, Meat, Broiler",Lithuania,0.0
"Poultry, Meat, Broiler",Macedonia,516.0
"Poultry, Meat, Broiler",Malaysia,624.0
"Poultry, Meat, Broiler",Mexico,8685.0
"Poultry, Meat, Broiler",Moldova,276.0
"Poultry, Meat, Broiler",Netherlands,859.0
"Poultry, Meat, Broiler",Norway,3.0
"Poultry, Meat, Broiler",Oman,1073.0
"Poultry, Meat, Broiler",Peru,32.0
"Poultry, Meat, Broiler",Philippines,1341.0
"Poultry, Meat, Broiler",Poland,303.0
"Poultry, Meat, Broiler",Portugal,36.0
"Poultry, Meat, Broiler",Qatar,973.0
"Poultry, Meat, Broiler",Romania,341.0
"Poultry, Meat, Broiler",Russia,21073.0
"Poultry, Meat, Broiler",Saudi Arabia,11748.0
"Poultry, Meat, Broiler",Singapore,2805.0
"Poultry, Meat, Broiler",South Africa,4071.0
"Poultry, Meat, Broiler",Spain,716.0
"Poultry, Meat, Broiler",Sweden,0.0
"Poultry, Meat, Broiler",Switzerland,369.0
"Poultry, Meat, Broiler",Syria,0.0
"Poultry, Meat, Broiler",Taiwan,1279.0
"Poultry, Meat, Broiler",Tajikistan,17.0
"Poultry, Meat, Broiler",Thailand,30.0
"Poultry, Meat, Broiler",Turkey,5.0
"Poultry, Meat, Broiler",Turkmenistan,19.0
"Poultry, Meat, Broiler",Ukraine,2207.0
"Poultry, Meat, Broiler",Union of Soviet Socialist Repu,1541.0
"Poultry, Meat, Broiler",United Arab Emirates,3765.0
"Poultry, Meat, Broiler",United Kingdom,1718.0
"Poultry, Meat, Broiler",United States,538.0
"Poultry, Meat, Broiler",Uzbekistan,92.0
"Poultry, Meat, Broiler",Venezuela,2669.0
"Poultry, Meat, Broiler",Vietnam,460.0
"Poultry, Meat, Broiler",Yemen,1552.0
"Poultry, Meat, Broiler",Yugoslavia (>05/92),9.0
"Poultry, Meat, Turkey",Algeria,0.0
"Poultry, Meat, Turkey",Argentina,2.0
"Poultry, Meat, Turkey",Australia,0.0
"Poultry, Meat, Turkey",Austria,33.0
"Poultry, Meat, Turkey",Belgium-Luxembourg,322.0
"Poultry, Meat, Turkey",Brazil,0.0
"Poultry, Meat, Turkey",Bulgaria,21.0
